edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.000 precision:0.685 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:20465 false_negative:0 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.050 precision:0.642 recall:0.737 true_negative_rate:0.106 true_positive:32848 true_negative:2164 false_positive:18301 false_negative:11739 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.100 precision:0.764 recall:0.468 true_negative_rate:0.685 true_positive:20874 true_negative:14013 false_positive:6452 false_negative:23713 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.150 precision:0.917 recall:0.323 true_negative_rate:0.936 true_positive:14390 true_negative:19154 false_positive:1311 false_negative:30197 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.200 precision:0.970 recall:0.226 true_negative_rate:0.985 true_positive:10068 true_negative:20149 false_positive:316 false_negative:34519 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.250 precision:0.979 recall:0.170 true_negative_rate:0.992 true_positive:7571 true_negative:20305 false_positive:160 false_negative:37016 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.300 precision:0.992 recall:0.131 true_negative_rate:0.998 true_positive:5860 true_negative:20418 false_positive:47 false_negative:38727 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.350 precision:0.993 recall:0.110 true_negative_rate:0.998 true_positive:4906 true_negative:20430 false_positive:35 false_negative:39681 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.092 true_negative_rate:0.999 true_positive:4087 true_negative:20451 false_positive:14 false_negative:40500 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3637 true_negative:20464 false_positive:1 false_negative:40950 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3381 true_negative:20465 false_positive:0 false_negative:41206 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3112 true_negative:20465 false_positive:0 false_negative:41475 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3065 true_negative:20465 false_positive:0 false_negative:41522 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2764 true_negative:20465 false_positive:0 false_negative:41823 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:968 true_negative:20465 false_positive:0 false_negative:43619 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:396 true_negative:20465 false_positive:0 false_negative:44191 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:32 true_negative:20465 false_positive:0 false_negative:44555 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:20465 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:20465 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:20465 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_32_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:20465 false_positive:0 false_negative:44586 
