aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.000 precision:0.800 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:9436 false_negative:0 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.050 precision:0.802 recall:0.876 true_negative_rate:0.136 true_positive:33115 true_negative:1282 false_positive:8154 false_negative:4680 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.100 precision:0.900 recall:0.734 true_negative_rate:0.675 true_positive:27738 true_negative:6365 false_positive:3071 false_negative:10057 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.150 precision:0.974 recall:0.630 true_negative_rate:0.932 true_positive:23818 true_negative:8799 false_positive:637 false_negative:13977 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.200 precision:0.982 recall:0.544 true_negative_rate:0.960 true_positive:20553 true_negative:9063 false_positive:373 false_negative:17242 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.250 precision:0.988 recall:0.482 true_negative_rate:0.976 true_positive:18222 true_negative:9210 false_positive:226 false_negative:19573 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.300 precision:0.990 recall:0.424 true_negative_rate:0.982 true_positive:16038 true_negative:9270 false_positive:166 false_negative:21757 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.350 precision:0.991 recall:0.363 true_negative_rate:0.987 true_positive:13701 true_negative:9312 false_positive:124 false_negative:24094 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.400 precision:0.992 recall:0.294 true_negative_rate:0.991 true_positive:11116 true_negative:9350 false_positive:86 false_negative:26679 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.235 true_negative_rate:0.998 true_positive:8875 true_negative:9419 false_positive:17 false_negative:28920 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:7160 true_negative:9435 false_positive:1 false_negative:30635 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5426 true_negative:9436 false_positive:0 false_negative:32369 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:3945 true_negative:9436 false_positive:0 false_negative:33850 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2591 true_negative:9436 false_positive:0 false_negative:35204 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1339 true_negative:9436 false_positive:0 false_negative:36456 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:502 true_negative:9436 false_positive:0 false_negative:37293 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:77 true_negative:9436 false_positive:0 false_negative:37718 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:9436 false_positive:0 false_negative:37758 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:9436 false_positive:0 false_negative:37768 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:9436 false_positive:0 false_negative:37781 
aces_publicb_ocount_100_osize_19_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9436 false_positive:0 false_negative:37794 
